Order_id,Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2665,19-02-2022,Monitor,Accessories,West,1,442,82.73
2666,17-09-2024,Printer,Office,East,9,8595,1312.19
2667,08-04-2022,Keyboard,Accessories,East,4,3528,411.5
2668,10-06-2024,Laptop,Electronics,North,7,7777,746.84
2669,05-11-2022,Smartwatch,Electronics,South,4,2008,451.68
2670,03-05-2022,Mouse,Accessories,North,2,596,41.37
2671,25-12-2024,Smartwatch,Electronics,East,9,4950,1402.67
2672,16-06-2024,Keyboard,Accessories,South,2,630,86.07
2673,05-07-2024,Camera,Electronics,North,6,6144,754.18
2674,03-12-2023,Monitor,Accessories,North,1,140,24.21
2675,30-01-2024,Headphones,Accessories,East,2,2014,215.06
2676,06-08-2024,Mouse,Accessories,West,2,384,99.02
2677,18-01-2022,Printer,Office,East,7,3780,351.51
2678,28-02-2023,Monitor,Accessories,West,7,5047,915.75
2679,27-08-2022,Headphones,Accessories,South,3,2658,175.89
2680,14-10-2023,Mouse,Accessories,West,8,528,53.91
2681,23-06-2022,Keyboard,Accessories,East,9,6507,1045.14
2682,02-06-2023,Camera,Electronics,South,7,5887,1035.5
2683,13-08-2023,Headphones,Accessories,East,8,8224,1679.16
2684,12-03-2022,Laptop,Electronics,South,3,723,115.25
2685,03-06-2023,Mouse,Accessories,North,2,2272,504.72
2686,03-07-2022,Keyboard,Accessories,East,9,8640,1963.34
2687,14-09-2023,Camera,Electronics,North,8,2984,631.81
2688,28-04-2022,Smartphone,Electronics,East,2,606,150.95
2689,08-04-2022,Monitor,Accessories,West,2,170,48.69
2690,21-03-2022,Headphones,Accessories,East,9,5283,1550.3
2691,27-02-2023,Smartwatch,Electronics,West,6,1350,356.88
2692,28-11-2022,Headphones,Accessories,South,4,2500,467.34
2693,11-02-2022,Camera,Electronics,North,4,4648,689.85
2694,21-05-2023,Printer,Office,North,5,650,93.41
2695,14-09-2022,Monitor,Accessories,North,2,1538,97.15
2696,15-06-2024,Smartwatch,Electronics,East,4,3928,325.32
2697,23-03-2022,Headphones,Accessories,North,2,2258,175.86
2698,09-06-2022,Monitor,Accessories,West,9,2988,447.93
2699,07-04-2023,Headphones,Accessories,South,8,4136,810.82
2700,22-10-2023,Mouse,Accessories,South,7,3605,387.82
2701,10-08-2023,Smartwatch,Electronics,West,3,1656,469.28
2702,24-12-2022,Printer,Office,West,8,7072,2113.06
2703,04-09-2024,Keyboard,Accessories,South,8,5368,542.52
2704,22-01-2024,Laptop,Electronics,East,4,1356,374.79
2705,26-06-2024,Printer,Office,South,6,1326,338.66
2706,26-10-2024,Printer,Office,East,1,730,55.72
2707,10-05-2024,Headphones,Accessories,South,4,4664,294.05
2708,04-12-2023,Laptop,Electronics,North,8,3528,593.11
2709,19-03-2023,Mouse,Accessories,West,3,1497,190.59
2710,21-04-2023,Tablet,Electronics,North,3,2628,781.94
2711,12-11-2022,Laptop,Electronics,West,4,4196,655.29
2712,02-08-2022,Monitor,Accessories,South,7,1204,317.12
2713,23-08-2023,Printer,Office,West,7,7119,1555.05
2714,12-05-2024,Tablet,Electronics,West,8,1848,351.02
2715,24-05-2024,Tablet,Electronics,South,4,2232,531.12
2716,19-12-2024,Mouse,Accessories,West,6,5190,898.86
2717,28-01-2022,Smartphone,Electronics,West,3,1830,403.42
2718,29-01-2022,Mouse,Accessories,West,1,1033,302.68
2719,01-11-2022,Smartwatch,Electronics,South,7,2324,611.7
2720,04-06-2023,Keyboard,Accessories,North,2,1942,235.42
2721,27-03-2022,Printer,Office,South,7,5740,1615.9
2722,22-10-2022,Smartwatch,Electronics,South,9,6435,1096.88
2723,29-03-2022,Mouse,Accessories,North,2,1168,172.18
2724,26-08-2022,Tablet,Electronics,South,9,7362,441.36
2725,17-10-2023,Smartwatch,Electronics,West,2,862,105.97
2726,25-10-2023,Mouse,Accessories,West,1,956,167.16
2727,07-06-2022,Smartphone,Electronics,West,7,4438,770.3
2728,10-10-2023,Keyboard,Accessories,East,9,972,100
2729,02-09-2022,Keyboard,Accessories,West,2,1816,129.24
2730,25-04-2023,Monitor,Accessories,East,4,596,105.89
2731,24-03-2024,Mouse,Accessories,East,9,1233,346.9
2732,09-01-2023,Headphones,Accessories,West,1,1055,88.61
2733,13-11-2022,Tablet,Electronics,East,2,952,112.39
2734,04-03-2023,Mouse,Accessories,West,1,312,40.47
2735,12-02-2022,Tablet,Electronics,South,2,294,35.05
2736,28-03-2022,Smartwatch,Electronics,North,2,474,120.91
2737,02-06-2023,Camera,Electronics,East,2,788,195.15
2738,15-05-2022,Mouse,Accessories,North,8,2760,156.53
2739,14-10-2023,Laptop,Electronics,North,4,908,219.79
2740,17-10-2022,Smartphone,Electronics,East,1,593,133.01
2741,16-07-2023,Headphones,Accessories,South,6,1698,193.42
2742,23-09-2024,Printer,Office,East,1,546,124.1
2743,11-08-2022,Laptop,Electronics,West,5,4380,275.84
2744,11-06-2023,Camera,Electronics,West,4,2472,594.62
2745,01-04-2024,Smartphone,Electronics,East,4,1996,396.63
2746,25-12-2024,Camera,Electronics,West,5,2525,699.74
2747,05-07-2022,Headphones,Accessories,West,9,4041,517.23
2748,16-07-2024,Keyboard,Accessories,South,3,858,246.86
2749,14-12-2022,Keyboard,Accessories,North,9,4221,1238.6
2750,16-02-2023,Tablet,Electronics,East,2,858,73.49
2751,05-12-2024,Keyboard,Accessories,North,1,776,172.19
2752,23-08-2023,Laptop,Electronics,North,7,3654,871.81
2753,14-02-2024,Headphones,Accessories,East,3,384,45.99
2754,16-09-2023,Printer,Office,West,5,535,43.47
2755,26-11-2022,Headphones,Accessories,North,9,7992,1979.53
2756,04-07-2024,Mouse,Accessories,North,7,3892,350.57
2757,26-02-2024,Tablet,Electronics,East,3,2637,468.6
2758,12-02-2024,Mouse,Accessories,South,8,8664,2349.68
2759,03-10-2023,Smartwatch,Electronics,South,6,918,116.87
2760,17-01-2024,Monitor,Accessories,West,5,5625,1006.95
2761,02-06-2023,Tablet,Electronics,West,6,6030,511.7
2762,22-04-2022,Printer,Office,West,8,432,98.44
2763,21-02-2024,Laptop,Electronics,South,6,1884,190.58
2764,21-02-2023,Laptop,Electronics,East,9,9225,2526.27
2765,04-08-2022,Printer,Office,North,2,954,71
2766,07-02-2023,Smartwatch,Electronics,West,8,7072,1983.42
2767,07-08-2024,Smartphone,Electronics,North,3,342,89.67
2768,05-02-2023,Printer,Office,South,4,2440,410.86
2769,22-01-2024,Mouse,Accessories,South,5,510,82.47
2770,12-10-2023,Smartphone,Electronics,South,1,192,16.47
2771,26-09-2023,Mouse,Accessories,East,5,3600,712.3
2772,01-06-2024,Camera,Electronics,West,7,2597,766.32
2773,12-08-2023,Camera,Electronics,East,4,772,215.62
2774,06-08-2023,Mouse,Accessories,West,2,646,180.5
2775,29-03-2024,Smartphone,Electronics,East,7,2947,809.46
2776,21-02-2023,Laptop,Electronics,South,5,880,255.9
2777,11-02-2022,Camera,Electronics,West,3,1038,219.69
2778,05-08-2024,Printer,Office,West,1,714,209.69
2779,04-08-2023,Laptop,Electronics,South,4,1792,506.56
2780,21-08-2022,Headphones,Accessories,East,6,5874,1386.51
2781,13-08-2023,Smartwatch,Electronics,East,6,2496,332.08
2782,13-12-2023,Smartwatch,Electronics,West,3,795,60.34
2783,26-01-2023,Smartphone,Electronics,East,7,7238,1597.03
2784,27-08-2023,Tablet,Electronics,South,1,430,83.33
2785,10-01-2022,Headphones,Accessories,West,4,1728,239.64
2786,07-04-2022,Monitor,Accessories,South,3,1833,314.79
2787,23-10-2023,Monitor,Accessories,North,7,7280,1682.79
2788,01-03-2024,Smartwatch,Electronics,South,1,814,197.91
2789,06-03-2023,Printer,Office,South,8,4696,410.03
2790,27-07-2023,Mouse,Accessories,South,5,1190,235.64
2791,16-01-2024,Printer,Office,East,1,591,39.06
2792,29-11-2023,Mouse,Accessories,North,9,8100,2203.56
2793,06-04-2024,Laptop,Electronics,South,6,1500,183.31
2794,26-07-2024,Smartwatch,Electronics,North,2,300,48.69
2795,31-05-2023,Smartwatch,Electronics,North,9,1098,106.97
2796,28-05-2024,Monitor,Accessories,West,4,2336,509.49
2797,05-10-2022,Camera,Electronics,North,5,410,40.96
2798,09-10-2023,Mouse,Accessories,South,9,594,51.49
2799,20-09-2023,Smartwatch,Electronics,East,2,218,38.93
2800,25-03-2023,Tablet,Electronics,South,2,1298,123.9
2801,28-03-2024,Tablet,Electronics,North,5,895,180.64
2802,31-07-2023,Keyboard,Accessories,West,4,2828,539.43
2803,15-11-2023,Tablet,Electronics,West,3,813,188.94
2804,19-06-2024,Monitor,Accessories,West,4,1800,170.19
2805,24-07-2024,Tablet,Electronics,West,1,99,12.79
2806,15-09-2022,Headphones,Accessories,West,8,7576,1703.42
2807,24-01-2024,Smartwatch,Electronics,East,3,1317,71.02
2808,21-03-2024,Smartwatch,Electronics,West,3,957,120.27
2809,17-01-2022,Mouse,Accessories,South,4,1316,244.13
2810,20-12-2024,Headphones,Accessories,South,6,5346,351.93
2811,07-03-2023,Smartphone,Electronics,East,1,464,66.26
2812,28-09-2022,Keyboard,Accessories,North,7,3752,835.34
2813,01-07-2024,Keyboard,Accessories,West,6,1962,301.57
2814,27-11-2024,Smartphone,Electronics,South,6,2310,202.98
2815,01-03-2023,Tablet,Electronics,East,4,3028,685.23
2816,22-07-2023,Monitor,Accessories,North,3,2994,877.92
2817,18-06-2024,Tablet,Electronics,South,3,3393,313.45
2818,08-11-2024,Camera,Electronics,North,3,1209,320.61
2819,18-11-2022,Keyboard,Accessories,East,8,5784,1276.57
2820,10-03-2022,Laptop,Electronics,West,9,3078,285.05
2821,18-01-2024,Printer,Office,South,4,2464,602.3
2822,14-12-2024,Camera,Electronics,West,5,2445,146.6
2823,24-02-2023,Keyboard,Accessories,North,8,5312,841.13
2824,31-03-2022,Keyboard,Accessories,South,1,657,101.85
2825,17-05-2024,Keyboard,Accessories,South,3,2580,173.89
2826,05-10-2022,Laptop,Electronics,East,8,4624,893.74
2827,22-11-2023,Smartwatch,Electronics,North,2,1258,146.7
2828,28-07-2024,Camera,Electronics,East,7,6468,398.23
2829,24-05-2023,Monitor,Accessories,West,3,1359,152.85
2830,28-11-2024,Laptop,Electronics,North,1,104,18.67
2831,01-03-2023,Headphones,Accessories,South,3,1785,93.17
2832,04-06-2022,Monitor,Accessories,North,8,7728,1748.26
2833,27-05-2023,Smartphone,Electronics,West,6,4188,1231.16
2834,25-06-2022,Smartwatch,Electronics,South,8,3520,359.84
2835,12-08-2023,Camera,Electronics,East,3,2280,365.17
2836,09-07-2024,Printer,Office,North,9,2484,655.54
2837,17-04-2024,Tablet,Electronics,West,3,1248,348.19
2838,12-12-2023,Smartwatch,Electronics,West,2,850,59.92
2839,07-01-2022,Printer,Office,East,4,1412,150.13
2840,30-05-2022,Headphones,Accessories,North,1,465,26.5
2841,28-05-2024,Printer,Office,West,1,293,29.58
2842,01-01-2022,Tablet,Electronics,North,9,9234,2523.67
2843,01-12-2022,Tablet,Electronics,North,2,1298,239.45
2844,07-08-2024,Printer,Office,East,9,9477,2443.62
2845,29-05-2024,Printer,Office,South,7,6713,457.99
2846,25-04-2022,Laptop,Electronics,South,5,5700,999.26
2847,29-07-2024,Camera,Electronics,West,6,4146,700.46
2848,11-10-2023,Tablet,Electronics,North,8,6968,704.55
2849,09-09-2024,Camera,Electronics,East,2,1054,243.5
2850,15-03-2022,Keyboard,Accessories,West,3,1983,453.09
2851,26-10-2023,Keyboard,Accessories,South,5,875,70.72
2852,25-09-2023,Printer,Office,North,2,268,63.01
2853,17-07-2024,Headphones,Accessories,West,6,5370,1045.1
2854,10-01-2024,Monitor,Accessories,West,8,3624,1071.43
2855,22-09-2024,Smartwatch,Electronics,West,4,1932,301.16
2856,05-09-2022,Smartphone,Electronics,North,7,6020,384.74
2857,02-05-2024,Headphones,Accessories,East,5,1775,234.67
2858,09-03-2023,Smartwatch,Electronics,West,3,1488,382.09
2859,21-09-2024,Keyboard,Accessories,East,6,6720,1113.56
2860,06-04-2022,Mouse,Accessories,East,7,5047,1356.23
2861,07-03-2022,Tablet,Electronics,East,5,3735,957.13
2862,26-02-2024,Keyboard,Accessories,East,5,1250,120.74
2863,11-01-2022,Tablet,Electronics,North,7,2751,548.05
2864,14-07-2023,Laptop,Electronics,East,9,468,58.98
2865,06-07-2023,Printer,Office,North,4,632,114.82
2866,15-09-2022,Keyboard,Accessories,South,7,798,219.2
2867,28-01-2022,Smartwatch,Electronics,South,5,1295,104.26
2868,10-12-2024,Camera,Electronics,West,4,3360,540.38
2869,11-06-2023,Camera,Electronics,North,5,995,206.95
2870,20-12-2024,Smartwatch,Electronics,East,5,550,28.72
2871,27-02-2023,Monitor,Accessories,West,8,5384,724.8
2872,19-11-2023,Printer,Office,East,3,3534,489.06
2873,20-02-2024,Smartphone,Electronics,West,9,6813,890.05
2874,27-11-2023,Smartwatch,Electronics,East,6,5508,1632.37
2875,27-01-2022,Headphones,Accessories,East,1,966,202.53
2876,04-07-2024,Mouse,Accessories,South,4,460,92.24
2877,26-06-2023,Smartphone,Electronics,North,6,7026,459.4
2878,24-05-2024,Smartphone,Electronics,South,5,910,116.47
2879,22-08-2022,Monitor,Accessories,West,9,5796,1729.18
2880,28-09-2022,Monitor,Accessories,North,3,1050,292.64
2881,28-05-2024,Mouse,Accessories,West,1,1043,151.13
2882,08-10-2022,Printer,Office,South,3,3330,503.85
2883,19-01-2022,Mouse,Accessories,East,8,1896,448.53
2884,29-04-2023,Camera,Electronics,West,5,5170,1248.66
2885,24-04-2023,Printer,Office,North,2,466,25.04
2886,15-06-2023,Mouse,Accessories,North,8,6032,1636.61
2887,22-03-2023,Camera,Electronics,South,1,1084,103.06
2888,20-09-2023,Keyboard,Accessories,North,2,490,45.34
2889,30-06-2022,Monitor,Accessories,North,6,558,57.01
2890,18-02-2024,Monitor,Accessories,East,4,4024,787.06
2891,02-02-2023,Mouse,Accessories,East,4,1560,461.15
2892,08-03-2024,Laptop,Electronics,North,1,126,26.62
2893,08-10-2023,Mouse,Accessories,South,7,4921,827.87
2894,10-10-2023,Headphones,Accessories,West,5,2665,532.76
2895,05-04-2023,Headphones,Accessories,South,4,200,58.42
2896,01-08-2024,Smartwatch,Electronics,East,2,186,32.48
2897,12-10-2024,Monitor,Accessories,South,8,5456,898.06
2898,29-07-2022,Smartwatch,Electronics,West,9,3321,540.67
2899,13-02-2024,Headphones,Accessories,North,7,3766,914.49
2900,07-05-2022,Keyboard,Accessories,West,6,3150,498.63
2901,19-05-2022,Laptop,Electronics,East,2,646,110.13
2902,12-08-2022,Smartphone,Electronics,South,5,2665,369.73
2903,13-10-2023,Smartwatch,Electronics,North,9,1467,384.22
2904,05-07-2024,Tablet,Electronics,North,7,4620,990.79
2905,17-03-2023,Tablet,Electronics,West,8,1184,148.69
2906,01-11-2023,Camera,Electronics,East,1,113,20.07
2907,02-10-2024,Printer,Office,East,8,3336,492.76
2908,09-04-2023,Smartphone,Electronics,South,4,4224,477.33
2909,09-07-2022,Headphones,Accessories,North,3,1098,144.24
2910,10-03-2024,Camera,Electronics,South,8,4400,351.82
2911,08-05-2022,Printer,Office,North,8,5616,723.42
2912,02-03-2024,Printer,Office,North,7,4676,520.38
2913,19-07-2022,Smartwatch,Electronics,North,2,2370,641.23
2914,24-01-2023,Mouse,Accessories,West,7,4487,688.76
2915,01-10-2024,Camera,Electronics,North,6,6384,1754.15
2916,30-03-2023,Keyboard,Accessories,South,8,2960,878.11
2917,24-03-2022,Smartwatch,Electronics,East,1,897,250.78
2918,25-03-2023,Smartphone,Electronics,East,2,1178,120.51
2919,20-01-2023,Smartwatch,Electronics,East,2,1026,64.51
2920,22-05-2022,Printer,Office,South,1,1148,89.04
2921,15-02-2023,Printer,Office,West,7,3185,765.41
2922,03-03-2022,Smartphone,Electronics,East,7,5180,463.35
2923,02-11-2022,Headphones,Accessories,South,5,2025,295.13
2924,24-12-2024,Tablet,Electronics,North,9,1359,187.72
2925,30-03-2023,Camera,Electronics,South,4,1836,462.52
2926,03-12-2022,Tablet,Electronics,West,2,702,112.04
2927,07-12-2024,Smartphone,Electronics,West,8,6576,1337.38
2928,07-03-2024,Smartwatch,Electronics,West,2,1428,398.24
2929,08-01-2023,Camera,Electronics,North,7,6853,1259.03
2930,16-05-2022,Camera,Electronics,West,2,1492,276.56
2931,29-04-2024,Printer,Office,North,6,1938,146.73
2932,08-01-2023,Camera,Electronics,South,5,905,70.91
2933,25-02-2022,Printer,Office,North,3,2571,510.01
2934,08-04-2024,Tablet,Electronics,West,4,1500,127.81
2935,17-03-2023,Smartwatch,Electronics,South,9,8712,1034.27
2936,23-07-2024,Monitor,Accessories,East,4,1308,368.28
2937,06-03-2024,Smartphone,Electronics,South,4,2648,707.32
2938,18-03-2022,Camera,Electronics,South,9,9810,1666.96
2939,03-05-2024,Headphones,Accessories,North,3,3291,274.1
2940,22-09-2022,Smartwatch,Electronics,North,1,758,96.44
2941,29-09-2022,Keyboard,Accessories,East,7,2436,715.14
2942,01-06-2024,Smartwatch,Electronics,North,7,560,163.16
2943,20-10-2022,Smartphone,Electronics,West,8,4240,519.72
2944,05-09-2024,Monitor,Accessories,East,8,5416,403.52
2945,16-07-2023,Smartphone,Electronics,East,8,1728,477.7
2946,15-07-2023,Keyboard,Accessories,West,9,6309,801.15
2947,08-08-2023,Keyboard,Accessories,North,8,3400,758.57
2948,29-04-2022,Laptop,Electronics,East,1,403,72.45
2949,17-12-2022,Keyboard,Accessories,South,4,2108,375.62
2950,30-09-2022,Headphones,Accessories,West,2,1090,296.12
2951,06-11-2022,Keyboard,Accessories,North,7,1274,317.92
2952,11-04-2024,Mouse,Accessories,South,3,1056,70.54
2953,01-06-2023,Mouse,Accessories,North,9,5247,921.09
2954,06-11-2023,Mouse,Accessories,West,7,6006,1595.22
2955,18-01-2024,Monitor,Accessories,West,5,5415,1261.65
2956,24-02-2022,Smartphone,Electronics,West,1,632,81.54
2957,31-01-2024,Printer,Office,West,8,6160,947.96
2958,26-05-2023,Printer,Office,South,1,857,172.91
2959,28-01-2023,Tablet,Electronics,East,1,169,22.99
2960,01-10-2023,Tablet,Electronics,West,7,1463,175.13
2961,18-12-2022,Camera,Electronics,East,8,7528,1283.07
2962,24-12-2022,Smartwatch,Electronics,West,2,1158,227.61
2963,17-06-2022,Monitor,Accessories,West,4,200,20.25
2964,01-01-2023,Smartphone,Electronics,West,2,1514,180.67
2965,07-07-2024,Smartwatch,Electronics,South,7,2632,738.93
2966,31-07-2022,Keyboard,Accessories,North,1,358,77.84
2967,04-06-2023,Camera,Electronics,East,8,2360,653.3
2968,29-08-2023,Keyboard,Accessories,South,5,5275,594.29
2969,06-04-2023,Monitor,Accessories,East,9,1719,251.85
2970,04-02-2023,Smartphone,Electronics,West,6,1956,434.03
2971,27-08-2022,Keyboard,Accessories,West,3,1875,152.07
2972,13-06-2022,Monitor,Accessories,South,4,984,157.72
2973,20-08-2023,Camera,Electronics,South,4,3616,789.63
2974,18-10-2024,Tablet,Electronics,West,5,4560,1180.8
2975,14-09-2024,Smartphone,Electronics,West,8,7496,2019.32
2976,17-08-2022,Camera,Electronics,North,5,5070,889.97
2977,21-04-2022,Smartwatch,Electronics,North,5,4505,1351.28
2978,13-01-2022,Tablet,Electronics,South,2,1916,503.83
2979,28-08-2024,Camera,Electronics,West,7,8113,1103.57
2980,13-08-2022,Laptop,Electronics,North,9,1809,392.44
2981,01-09-2023,Laptop,Electronics,South,3,1227,229.75
2982,20-07-2023,Laptop,Electronics,South,6,2040,124.65
2983,22-12-2022,Tablet,Electronics,West,6,6324,629.2
2984,25-03-2023,Printer,Office,North,3,2724,521.24
2985,14-05-2023,Laptop,Electronics,South,1,1188,110.32
2986,23-01-2024,Keyboard,Accessories,East,8,8776,1561.07
2987,25-03-2023,Laptop,Electronics,South,9,5553,1432.76
2988,27-08-2022,Smartphone,Electronics,South,2,970,262.19
2989,15-07-2022,Keyboard,Accessories,South,5,940,56.7
2990,08-07-2024,Printer,Office,East,1,1175,171.51
2991,07-11-2022,Laptop,Electronics,East,9,4860,1425.54
2992,18-10-2022,Headphones,Accessories,North,1,987,207.69
2993,17-05-2024,Camera,Electronics,East,7,2968,485.13
2994,09-03-2022,Mouse,Accessories,East,3,2172,364.77
2995,01-01-2022,Headphones,Accessories,South,7,3941,628.96
2996,22-06-2022,Headphones,Accessories,North,7,2261,566.36
2997,15-07-2022,Smartwatch,Electronics,West,9,8802,2519.93
2998,15-03-2023,Printer,Office,South,5,3025,172.43
2999,16-01-2022,Printer,Office,North,4,4428,600.55
3000,28-10-2024,Mouse,Accessories,West,9,7344,1417.84
3001,23-08-2024,Keyboard,Accessories,East,4,2236,167.78
3002,24-11-2024,Smartphone,Electronics,South,8,536,57.08
3003,20-10-2024,Monitor,Accessories,North,5,1980,249.22
3004,26-01-2022,Printer,Office,East,6,2100,202.86
3005,16-04-2023,Smartwatch,Electronics,West,3,1497,122.76
3006,18-07-2024,Laptop,Electronics,North,6,4200,1013.7
3007,21-11-2022,Headphones,Accessories,South,2,1242,191.82
3008,29-11-2022,Smartwatch,Electronics,South,5,1570,312.81
3009,01-07-2023,Monitor,Accessories,East,4,428,86.62
3010,02-02-2023,Printer,Office,South,1,914,270.74
3011,13-12-2024,Tablet,Electronics,North,3,465,98.93
3012,27-08-2022,Smartwatch,Electronics,North,2,1062,83.49
3013,26-05-2022,Camera,Electronics,South,8,8720,1984.11
3014,04-02-2024,Mouse,Accessories,South,6,1308,343.61
3015,12-12-2024,Headphones,Accessories,South,9,8514,1291.97
3016,07-02-2023,Tablet,Electronics,North,2,1212,151.07
3017,24-04-2023,Headphones,Accessories,West,4,2576,503.57
3018,26-09-2023,Keyboard,Accessories,East,8,4800,606.19
3019,02-10-2022,Smartwatch,Electronics,East,5,1440,274.54
3020,12-09-2022,Smartwatch,Electronics,North,9,10251,737.45
3021,18-01-2023,Smartphone,Electronics,North,7,3038,570.98
3022,24-11-2022,Monitor,Accessories,West,9,6993,1945.56
3023,07-03-2024,Monitor,Accessories,East,4,1632,247.88
3024,07-10-2024,Keyboard,Accessories,East,9,5706,1704.8
3025,29-08-2022,Camera,Electronics,North,9,9657,1187.22
3026,31-01-2022,Smartwatch,Electronics,East,5,4405,450.83
3027,14-12-2023,Keyboard,Accessories,East,4,1720,360.78
3028,13-08-2023,Camera,Electronics,South,7,4557,234.62
3029,12-12-2024,Headphones,Accessories,West,7,2380,431.43
3030,11-02-2022,Headphones,Accessories,North,8,456,74.99
3031,16-11-2023,Camera,Electronics,East,6,6534,355.03
3032,04-03-2022,Smartphone,Electronics,North,6,3456,307.46
3033,29-06-2022,Keyboard,Accessories,West,9,8163,2352.46
3034,28-08-2023,Headphones,Accessories,North,6,4656,601.71
3035,16-09-2022,Smartphone,Electronics,West,2,966,241.54
3036,02-12-2022,Mouse,Accessories,East,4,2580,669.67
3037,02-10-2022,Camera,Electronics,South,9,8127,1906.5
3038,19-05-2022,Smartwatch,Electronics,South,4,2128,614.05
3039,05-06-2022,Smartphone,Electronics,South,9,6417,1100.52
3040,11-06-2022,Keyboard,Accessories,East,7,3997,494.78
3041,14-03-2023,Laptop,Electronics,West,1,879,149.52
3042,17-11-2023,Laptop,Electronics,North,3,2415,538.39
3043,27-09-2024,Camera,Electronics,West,4,1064,314.84
3044,17-02-2022,Mouse,Accessories,South,4,1156,326.92
3045,12-05-2022,Smartphone,Electronics,North,1,1184,218.27
3046,05-02-2022,Keyboard,Accessories,South,3,1950,211.16
3047,29-08-2022,Laptop,Electronics,South,4,1088,295.09
3048,04-12-2023,Printer,Office,South,6,4380,522.3
3049,20-04-2024,Camera,Electronics,South,1,998,196.17
3050,25-05-2024,Smartphone,Electronics,East,6,5766,675.17
3051,09-10-2024,Tablet,Electronics,West,6,3120,274.65
3052,07-03-2022,Printer,Office,East,7,637,68.11
3053,26-10-2023,Laptop,Electronics,West,6,3306,697.74
3054,31-05-2022,Monitor,Accessories,South,6,7020,726.72
3055,16-09-2022,Camera,Electronics,South,7,5971,502.14
3056,22-11-2023,Laptop,Electronics,North,2,750,77.68
3057,26-04-2024,Tablet,Electronics,North,3,2379,523
3058,21-08-2022,Camera,Electronics,North,1,699,108.94
3059,16-01-2023,Camera,Electronics,West,9,6876,1895.24
3060,02-02-2022,Monitor,Accessories,North,8,1800,494.02
3061,11-07-2024,Tablet,Electronics,South,5,1255,236.25
3062,04-06-2022,Smartwatch,Electronics,East,9,1998,343.58
3063,26-11-2022,Headphones,Accessories,East,1,307,80.19
3064,25-06-2024,Printer,Office,West,1,235,54.87
3065,01-11-2023,Monitor,Accessories,South,6,1506,407.73
3066,26-10-2024,Tablet,Electronics,North,8,2464,216.51
3067,12-05-2023,Smartwatch,Electronics,South,2,322,42.03
3068,04-03-2023,Printer,Office,West,4,1100,100.02
3069,08-03-2022,Keyboard,Accessories,South,4,2188,265.54
3070,22-12-2023,Printer,Office,West,9,2934,473.34
3071,04-11-2022,Headphones,Accessories,South,8,9224,514.06
3072,15-12-2022,Monitor,Accessories,East,4,2436,142.81
3073,23-09-2022,Smartwatch,Electronics,West,4,972,97.55
3074,03-10-2024,Laptop,Electronics,South,6,5484,540.4
3075,17-10-2024,Camera,Electronics,West,8,3152,337.36
3076,22-03-2024,Keyboard,Accessories,East,8,6032,870.17
3077,10-04-2023,Camera,Electronics,West,7,6384,1324.49
3078,10-07-2023,Printer,Office,East,5,3705,707.08
3079,04-11-2022,Smartwatch,Electronics,South,6,5580,394.03
3080,16-04-2022,Camera,Electronics,East,2,1236,120.74
3081,02-04-2023,Camera,Electronics,North,8,7040,1969.93
3082,11-06-2024,Camera,Electronics,East,9,909,138.04
3083,26-12-2024,Mouse,Accessories,South,1,106,7.24
3084,12-11-2024,Smartwatch,Electronics,South,1,281,67.85
3085,25-09-2022,Camera,Electronics,East,6,6768,1851.01
3086,07-03-2023,Laptop,Electronics,West,6,4302,276.35
3087,19-11-2022,Smartphone,Electronics,North,9,7146,2125.44
3088,16-02-2023,Smartphone,Electronics,South,3,582,48.08
3089,01-08-2024,Headphones,Accessories,North,6,576,162.75
3090,24-09-2023,Keyboard,Accessories,South,5,4265,796.12
3091,24-06-2023,Smartwatch,Electronics,East,8,5368,333.53
3092,04-12-2023,Headphones,Accessories,South,1,314,66.23
3093,24-12-2024,Tablet,Electronics,West,6,2676,646.7
3094,13-02-2022,Laptop,Electronics,North,4,3384,947.52
3095,20-07-2023,Mouse,Accessories,West,6,3186,794.94
3096,20-12-2024,Smartwatch,Electronics,South,4,1832,528.69
3097,02-11-2024,Printer,Office,South,8,4784,769.91
3098,16-02-2024,Tablet,Electronics,West,1,381,63.18
3099,29-11-2022,Smartphone,Electronics,South,9,4527,677.34
3100,25-05-2022,Printer,Office,South,4,1612,240.42
3101,04-10-2023,Printer,Office,East,2,1918,435.56
3102,04-01-2024,Camera,Electronics,East,1,179,42.37
3103,31-05-2024,Smartwatch,Electronics,West,3,3153,224.29
3104,18-04-2023,Tablet,Electronics,East,8,3864,855.75
3105,13-05-2023,Printer,Office,South,5,2440,570.78
3106,31-03-2023,Camera,Electronics,South,6,3660,675.38
3107,03-08-2024,Smartwatch,Electronics,East,3,318,49.93
3108,16-12-2023,Mouse,Accessories,South,3,483,63.27
3109,21-08-2024,Headphones,Accessories,North,6,6774,960.41
3110,02-01-2024,Monitor,Accessories,West,5,5310,806.12
3111,06-03-2024,Keyboard,Accessories,West,6,5154,779.43
3112,19-09-2023,Keyboard,Accessories,East,9,6741,823.17
3113,13-05-2022,Camera,Electronics,North,2,520,61.33
3114,19-06-2024,Tablet,Electronics,East,7,1120,111.79
3115,12-07-2022,Keyboard,Accessories,East,1,911,155.3
3116,21-03-2022,Monitor,Accessories,South,8,1064,190.73
